name,review,rating,sentiment
"Disney 4 Piece Toddler Bedding Set, Taking The Race","When I was 4 I had a Rainbow Bright comforter that was made of like 100% plastic and kept losing all of its stitching.I don't know what fabric this is, but it's extremely comfortable. It fits his crib mattress perfectly.  The blanket is a little on the thin and light side, but right now it's warm so I approve. In the winter I can add in a fleece blanket, which I'd probably do anyway.What an adorable set, that has held up to months of washing frequently without fading or falling apart.  A really great purchase!",5,1
"Disney 4 Piece Toddler Bedding Set, Taking The Race",The product arrived in good condition and as I paid for fast delivery I received it the next day.  Sheets are nice and soft.  I was a bit disappointed in the comforter as I was expecting a heavier. fuller stuffed comforter.  Will have to use a second blanket in the winter with this quilt.,4,1
Hygeia Breast Milk Storage Bags - Pack of 25,"These storage bags are fantastic!  They are the only ones that I've been able to find that are Lead-free, Latex-free, and BPA-free!  I feel confident that these storage bags are not subjecting toxins and chemicals in to my breastmilk and in to my baby.  I've been using them for 5 months and have not had one single leak.",5,1
Fisher-Price Precious Planet Milestone Resin Frame,"I bought this, as well as many other Precious Planet items for my daughter's room. I love this frame because it's very sturdy and very bright and cute. Just make sure that you take close-up pics to put in it because the openings aren't all that big. However, over all it is very nice and worth purchasing!!! :)",5,1
"Fisher-Price 4 Piece Precious Planets Crib Set, Aqua/Green",We put the blanket on the wall and my son freaks when we hold him up to touch the bear! He loves him so much b/c he's fuzzy! The bumpers could stay on better but it's too cute when we see him peeking through at us!,4,1
"Fisher-Price Precious Planet Wood Wall Plaque, Orange",I have been looking all over for the wall plaque and now that I have it am so glad I found it!  Its a good size and fits perfectly between the coordinating wall hangings!,5,1
"Medela Easy Expression Hands-Free Bustier, White, Small","If you are pumping regularly, you need this. It actually helps me pump more milk per pumping due to the fact that it holds the flanges tighter against me and prevents breaking suction as easily. Also, you can actually do something other than hold the pump while pumping. Such as read, play with your little one, or even (gasps) drive. Yup. when your desperate youre desperate. This is a handy thing to have around for pumping Mom's.",5,1
"Medela Easy Expression Hands-Free Bustier, White, Small",I honestly do not know what I would do without this.  I have tried several different types and styles and this one is my favorite.,5,1
"Medela Easy Expression Hands-Free Bustier, White, Small","Such a lifesaver. It allows me to get things done so I am not just sitting here doing nothing when there is so much to do. Finding the right size is a little tricky but once you get it, it is amazing.",5,1
"Medela Easy Expression Hands-Free Bustier, White, Small","This is very nice to use when pumping at work. The zipper on mine started slipping right away, but I can still use it.",4,1
"Medela Easy Expression Hands-Free Bustier, White, Small","Due to tongue tie issues with my son which prevented him from nursing properly, I became an exclusive breast pumper.  I knew about these hands free pumping bras but for some reason it took me 5 months to actually buy one. Why did I wait so long? Now my hands are free to type at my computer or to play with my son on the floor and pick him up if I need to, or to move around the room without stopping the pump.  If you breast pump for any amount of time, get this (or one like it!).I am a size 36C-D and I ordered a medium. With the Ameda Purely Yours breast pump it holds the flanges nice and snug. I don't have any problems with it feeling loose. I like how I can just zip it up over my nursing bra. It does take a little longer to get set up and get the flanges positioned properly, but having my hands free is worth the extra time. And yes, I am pumping as I type this review.",5,1
"Medela Easy Expression Hands-Free Bustier, White, Small","This works great, but the sizing is a little tight.  When starting to nurse I was about a D size cup and the large was REALLY snug.",4,1
"Medela Easy Expression Hands-Free Bustier, White, Small","I ordered the black bra because I didn't want the breast milk to show up on the white. It fits great, I ordered the XL because I have F-G cups and it holds on tight but you have to sit upright and sometimes you have to pull it up as it can push down. The wholes aren't exactly lined up with your breast but you can adjust it. The only difficult part about it is first getting it on, the zipper tends to get stuck but that could be because I'm an Xl! and then also when your taking it off, the milk drips on your pants sometimes because you have to unzip to take out the breast pump acessories and it can get kind of messy, but overall great price and great value!",4,1
"Medela Easy Expression Hands-Free Bustier, White, Small","I was hesitant in buying the bustier and was going to cut holes in a sports bra, but then decided that at work I am not going to change into a sports bra to pump. The bustier works great and fits over my nursing bra. Although everyone says it runs small, I still bought a medium since I wanted to wear it over my nursing bra. My non pregnancy bra size is 34 b, I'm breastfeeding and my current size is 34c. I have had zero spills.",4,1
